state_fips,state_abbr,avg_touch_2025_2031,touch_2026,touch_2031,partner_count_2031,commodity_count_2031,internal_share_2031,interstate_share_2031,touch_cagr_2026_2031,volume_rank_pct,growth_rank_pct,partner_rank_pct,commodity_rank_pct,hub_score,hub_rank_2031,hub_type
06,CA,892038.971550906,829471.3768742621,946633.5201191343,49,42,0.7825447140841544,0.21745528591584556,0.02677691272045557,0.9803921568627451,0.9803921568627451,0.5392156862745098,0.6078431372549019,77.69607843137256,1,Internal
36,NY,551208.0443264451,468978.02247406513,601091.5829804805,49,42,0.6170380983839671,0.382961901616033,0.05089089942487801,0.9215686274509803,1.0,0.5392156862745098,0.6078431372549019,76.71568627450979,2,Internal
48,TX,1761775.9017004853,1654760.5489229076,1845478.7938186503,49,42,0.8000852442449117,0.19991475575508824,0.022056207218831503,1.0,0.8627450980392157,0.5392156862745098,0.6078431372549019,75.24509803921569,3,Internal
42,PA,572546.1351271688,543504.2469991442,600895.6027231682,49,42,0.5291690413963586,0.4708309586036414,0.02027963181215897,0.9019607843137255,0.7647058823529411,0.5392156862745098,0.6078431372549019,70.34313725490196,4,Backbone
34,NJ,355328.3749504443,332421.9596459182,373747.7149865215,49,42,0.4885145080806131,0.511485491919387,0.023711938766933116,0.6470588235294118,0.9215686274509803,0.5392156862745098,0.6078431372549019,67.8921568627451,5,Backbone
51,VA,382194.2454753384,362555.0953274189,401264.9017481833,49,42,0.6331725538791424,0.36682744612085766,0.02049629474941672,0.7058823529411765,0.7843137254901961,0.5392156862745098,0.6078431372549019,65.93137254901961,6,Internal
12,FL,710541.4566149536,684012.7953992033,746939.0424187559,49,42,0.8488485878364209,0.15115141216357902,0.017757208227491494,0.9411764705882353,0.47058823529411764,0.5392156862745098,0.6078431372549019,63.970588235294116,7,Internal
22,LA,340234.02561034414,323886.23160700314,357632.54982159974,49,42,0.7265996609782277,0.27340033902177235,0.020020524351365143,0.6078431372549019,0.7450980392156863,0.5392156862745098,0.6078431372549019,62.5,8,Internal
31,NE,319550.615508968,305410.41195509443,336963.4751270592,49,42,0.7180814481584934,0.2819185518415066,0.019858213644898814,0.5882352941176471,0.7254901960784313,0.5392156862745098,0.6078431372549019,61.51960784313726,9,Internal
40,OK,253683.42838600412,240204.19979051873,266065.3421502451,49,42,0.6310007432762432,0.3689992567237567,0.020661050751632493,0.49019607843137253,0.803921568627451,0.5392156862745098,0.6078431372549019,61.029411764705884,10,Internal
53,WA,362222.62652066536,347353.19816214935,381109.48108743614,49,42,0.7988158177422247,0.2011841822577754,0.018722011961044727,0.6862745098039216,0.6078431372549019,0.5392156862745098,0.6078431372549019,61.02941176470588,11,Internal
08,CO,205521.54775143662,194942.9055004124,216931.37784348265,49,42,0.7787081290652212,0.22129187093477876,0.02160494870893892,0.4117647058823529,0.8431372549019608,0.5392156862745098,0.6078431372549019,60.049019607843135,12,Internal
39,OH,558519.612550187,535928.9538006678,584058.7446861813,49,42,0.5594509464831222,0.44054905351687773,0.01734876452694012,0.8823529411764706,0.3333333333333333,0.5392156862745098,0.6078431372549019,59.068627450980394,13,Backbone
32,NV,104440.27040697631,97689.80842198984,110193.91203857426,49,42,0.5879862860715371,0.412013713928463,0.024381363308622284,0.23529411764705882,0.9607843137254902,0.5392156862745098,0.6078431372549019,58.57843137254902,14,Backbone
17,IL,795191.549928981,765012.8274157828,830566.4261237972,49,42,0.6486547320297237,0.3513452679702763,0.01657899267487739,0.9607843137254902,0.21568627450980393,0.5392156862745098,0.6078431372549019,58.08823529411765,15,Internal
41,OR,245452.8023795274,234814.01698181202,258488.6079886841,49,42,0.7601922934254209,0.23980770657457903,0.019397297568565453,0.47058823529411764,0.6862745098039216,0.5392156862745098,0.6078431372549019,57.59803921568627,16,Internal
35,NM,90562.78140849996,85095.14351051865,95691.12082784156,49,42,0.6763254541018401,0.32367454589815997,0.02374872358747271,0.17647058823529413,0.9411764705882353,0.5392156862745098,0.6078431372549019,56.61764705882353,17,Internal
37,NC,408735.44979642116,392125.32913750026,427571.90598746046,49,42,0.5993519929531186,0.40064800704688136,0.017458848618643108,0.7254901960784313,0.37254901960784315,0.5392156862745098,0.6078431372549019,56.127450980392155,18,Backbone
20,KS,316041.3956201681,303048.384701998,331503.3243538033,49,42,0.6968027760239103,0.30319722397608956,0.018111124613669594,0.5686274509803921,0.5098039215686274,0.5392156862745098,0.6078431372549019,55.63725490196079,19,Internal
27,MN,441296.33881967555,424905.4352275792,462095.0910780144,49,42,0.6649653947298576,0.3350346052701424,0.016922399879779615,0.803921568627451,0.2549019607843137,0.5392156862745098,0.6078431372549019,55.14705882352941,20,Internal
49,UT,175046.68192266717,167022.61882002873,183943.6234285243,49,42,0.746017269570044,0.2539827304299561,0.019487463450159836,0.35294117647058826,0.7058823529411765,0.5392156862745098,0.6078431372549019,55.14705882352941,21,Internal
18,IN,508487.4643352587,489804.1118038335,531153.9436724129,49,42,0.549355782607342,0.45064421739265803,0.016341353443131368,0.8627450980392157,0.17647058823529413,0.5392156862745098,0.6078431372549019,54.656862745098046,22,Backbone
26,MI,448318.0588184761,431593.75953709544,467734.4992448253,49,42,0.5651439177549207,0.4348560822450793,0.016213241247027277,0.8235294117647058,0.1568627450980392,0.5392156862745098,0.6078431372549019,53.18627450980392,23,Backbone
46,SD,167118.75964198276,160041.32759692258,175871.32559679454,49,42,0.670668087189835,0.32933191281016516,0.019043160154139205,0.3333333333333333,0.6470588235294118,0.5392156862745098,0.6078431372549019,53.18627450980392,24,Internal
38,ND,165951.38127010065,158877.74940165458,174626.15067260055,49,42,0.6695405397495569,0.33045946025044304,0.019082257192559293,0.3137254901960784,0.6666666666666666,0.5392156862745098,0.6078431372549019,53.18627450980392,25,Internal
55,WI,439057.3957926611,423467.47848894197,459564.4141549454,49,42,0.6998094506969627,0.30019054930303735,0.016495044732085518,0.7647058823529411,0.19607843137254902,0.5392156862745098,0.6078431372549019,52.69607843137255,26,Internal
24,MD,266384.05382585427,255480.7577499645,278919.8204200351,49,42,0.5945629262493246,0.40543707375067545,0.01771045544737615,0.5098039215686274,0.43137254901960786,0.5392156862745098,0.6078431372549019,52.20588235294118,27,Backbone
05,AR,193645.1858490738,185492.5626013304,203146.3145631891,49,42,0.6231170671455469,0.37688293285445307,0.018348643802000852,0.39215686274509803,0.5490196078431373,0.5392156862745098,0.6078431372549019,52.20588235294118,28,Internal
01,AL,342497.6632888106,329790.148681449,359015.2000663285,49,42,0.667729005565135,0.332270994434865,0.01712664537202757,0.6274509803921569,0.27450980392156865,0.5392156862745098,0.6078431372549019,51.225490196078425,29,Internal
47,TN,441951.5467493492,426084.49418888724,461254.80664006365,49,42,0.59418392298908,0.40581607701092015,0.015989068030992648,0.7843137254901961,0.09803921568627451,0.5392156862745098,0.6078431372549019,50.73529411764706,30,Backbone
19,IA,428321.17087596457,410674.5664872918,450904.6397149757,49,41,0.6791669336200187,0.3208330663799812,0.01886672601321604,0.7450980392156863,0.6274509803921569,0.5392156862745098,0.10784313725490197,50.49019607843137,31,Internal
04,AZ,222038.6349253653,210223.07886109612,234675.42140052957,49,41,0.7606542592535459,0.23934574074645407,0.022250761657812257,0.45098039215686275,0.8823529411764706,0.5392156862745098,0.10784313725490197,49.50980392156863,32,Internal
16,ID,120922.40692331715,115803.89863158649,126997.68816366003,49,42,0.6556910414339114,0.3443089585660885,0.018625460022219098,0.2549019607843137,0.5686274509803921,0.5392156862745098,0.6078431372549019,49.26470588235294,33,Internal
